Br,Btheta,Blambda
35206.6333,-14338.7103,-7069.5292
36350.1053,-12619.9555,-7743.751
37264.8094,-11057.7754,-8401.5278
38013.6213,-9645.579300000001,-9032.9871
38651.816,-8359.9312,-9622.447900000001
39222.2623,-7168.534000000001,-10157.0106
39735.6281,-6045.844300000001,-10628.1656
40207.1987,-4938.0788,-11030.3133
40637.9035,-3819.4699,-11370.864000000001
41052.2833,-2696.3008,-11567.653600000001
41456.5435,-1672.585,-11585.1265
41821.5916,-314.3838,-11542.7168
42129.7113,1212.0973000000001,-11330.703800000001
42375.2102,3202.8628000000003,-10776.0021
42508.213,6277.6286,-9247.3253
42470.9556,11266.0532,-615.8453000000001
42244.3341,2967.9515,11113.8871
41801.1667,-2088.5061,11654.251400000001
41102.1602,-4853.860000000001,11353.3029
40133.2754,-6930.1356000000005,10993.1528
38910.9898,-8677.8431,10621.354000000001
37474.0205,-10191.959700000001,10241.8166
35868.3629,-11518.713300000001,9843.7503
34139.375400000004,-12683.9652,9427.975
32324.8617,-13722.8657,8993.3125
30446.449900000003,-14670.236400000002,8537.276
28511.7582,-15555.984,8067.4111
26515.671400000003,-16407.2177,7587.4105
24447.249,-17237.3276,7102.9453
22289.0505,-18052.863100000002,6625.8697
20026.2999,-18853.7294,6161.9071
-32553.989700000002,-18278.289,3475.3943000000004
-35042.6051,-17127.7995,3438.7162000000003
-37363.5356,-15859.065700000001,3358.9708
-39479.3923,-14467.8189,3229.6384000000003
-41349.5808,-12960.896200000001,3045.1861000000004
-42929.607500000006,-11365.4379,2795.6730000000002
-44189.061200000004,-9721.7957,2474.091
-45113.113600000004,-8084.371800000001,2093.2583
-45747.179800000005,-6514.7743,1521.9619
-46128.1552,-4998.4352,1279.0273
-46241.1457,-3587.7981,917.4185
-46190.846300000005,-2409.9230000000002,424.6184
-46071.598600000005,-1426.2569,-110.8396
-45933.7306,-641.3976,-705.7266000000001
-45783.0075,-574.5199,-1340.6095
-45645.0475,-2308.3767000000003,-126.19800000000001
-45522.4509,-3097.4306,1049.2332000000001
-45383.7849,-3990.7993,1616.931
-45198.4328,-4990.3821,2118.5442000000003
-44946.068400000004,-6215.069,2427.224
-44554.0445,-7579.3653,2514.8078
-43970.0138,-9030.7495,2605.114
-43188.1407,-10567.059000000001,2626.7608
-42181.0791,-12185.6466,2584.9579000000003
-40921.064300000005,-13869.906700000001,2484.8328
-39390.618,-15596.8801,2340.7718
-37574.739,-17355.937,2159.6382000000003
-35446.903600000005,-19123.6582,1952.8879000000002
-32993.3452,-20877.204100000003,1730.3374000000001
-30187.917100000002,-22585.010700000003,1500.1958
-27018.1891,-24200.271,1265.7828
-23482.4923,-25665.517200000002,1030.56
-19597.361500000003,-26915.558,788.5177
-15408.0324,-27878.8662,535.0260000000001
-10988.003400000001,-28491.8875,259.103
-6433.308300000001,-28705.5687,-50.7543
-1859.4673,-28495.855600000003,-407.1913
2614.5559000000003,-27861.5888,-819.8007
6870.5837,-26830.448500000002,-1296.9858000000002
10802.107,-25453.229900000002,-1843.1985000000002
14323.0136,-23804.3887,-2455.9053
17377.5276,-21974.922700000003,-3131.4579000000003
19944.2074,-20060.3626,-3856.0352000000003
22030.2586,-18158.1089,-4617.3238
23681.9136,-16353.8516,-5394.8454
24968.650700000002,-14711.8168,-6168.187800000001
25971.990700000002,-13270.144900000001,-6920.8575
26776.6912,-12045.4305,-7638.5441
27463.627,-11036.1288,-8313.1005
28106.1136,-10222.788700000001,-8940.189
28765.1516,-9572.8516,-9519.3357
29485.385700000003,-9047.0206,-10051.1933
30304.1754,-8603.7816,-10534.9873
31242.2762,-8192.6677,-10969.849600000001
32307.4167,-7757.846100000001,-11354.833700000001
33496.441,-7257.2678000000005,-11676.535100000001
34787.6456,-6634.363,-11946.2076
36152.7237,-5820.714300000001,-12158.896400000001
37560.749500000005,-4707.577,-12297.0346
38953.8484,-3200.1723,-12338.8758
40277.6462,-909.7292,-12225.4519
41471.415700000005,3491.0251000000003,-11201.9046
42445.3807,11302.2576,104.76650000000001
43160.276000000005,5424.125,9543.5381
43558.606,1498.3333,10756.740600000001
43631.333900000005,-1266.8117,10880.0964
43355.3222,-3603.7797,10731.703300000001
42727.5232,-5700.2371,10485.7001
41788.29,-7626.4305,10165.224900000001
40577.1511,-9398.0473,9795.560300000001
39130.0864,-11030.978000000001,9395.270700000001
37481.5187,-12540.0714,8978.7971
35659.6727,-13941.6132,8557.241100000001
33683.1639,-15252.0192,8140.9465
31563.734200000003,-16487.891,7739.3748000000005
29301.431500000002,-17658.5045,7353.2502
26898.8696,-18762.4375,6983.017000000001
24355.2442,-19798.6516,6622.7774
-29174.6973,-18867.9008,4313.3768
-31663.878200000003,-17988.2159,4339.8042000000005
-34087.9413,-16991.6199,4318.2798
-36412.642,-15851.8763,4236.8261
-38588.8235,-14552.08,4084.4735
-40557.8367,-13093.4482,3855.6084
-42263.977100000004,-11496.2633,3547.4977000000003
-43662.170900000005,-9804.2377,3162.0934
-44731.911700000004,-8063.0064,2719.0848
-45474.57,-6351.8949,2163.8723
-45943.988600000004,-4717.8579,1601.4782
-46160.7534,-3086.4352000000003,1130.287
-46183.819,-1689.1469000000002,477.7792
-46072.397000000004,-504.3639,-250.7879
-45835.8926,-410.16380000000004,-1262.8207
-45511.2437,-2592.4776,-424.9952
-45109.4893,-3922.3219000000004,411.18980000000005
-44624.5794,-5175.198600000001,897.0903000000001
-44057.0408,-6448.539900000001,1241.7668
-43388.3779,-7734.1197,1456.2520000000002
-42601.690800000004,-9046.035100000001,1596.0938
-41682.3882,-10398.1159,1693.2040000000002
-40624.1027,-11787.1708,1735.4353
-39413.5591,-13230.8255,1742.7782000000002
-38004.358100000005,-14745.451700000001,1728.8768
-36358.2202,-16309.213800000001,1697.6272000000001
-34452.3522,-17917.2284,1658.0429000000001
-32243.265600000002,-19553.4222,1618.1000000000001
-29692.9571,-21186.615700000002,1579.8416
-26771.4378,-22769.301600000003,1541.1499000000001
-23461.6918,-24235.2943,1495.6408000000001
-19773.519500000002,-25507.4032,1438.3275
-15741.507000000001,-26499.6224,1361.9949000000001
-11444.410300000001,-27127.7595,1257.3205
-6991.971500000001,-27328.098700000002,1116.7691
-2514.478,-27061.7629,935.5809
1840.0253,-26317.2595,705.6119
5918.4948,-25127.1459,421.2599
9597.6335,-23557.8587,81.7478
12772.944800000001,-21692.0245,-316.333
15361.1537,-19645.8532,-772.0291000000001
17337.0396,-17560.7412,-1281.1788000000001
18736.4106,-15569.6744,-1835.933
19636.8214,-13782.899300000001,-2428.6524
20149.5286,-12282.8462,-3045.02
20409.3672,-11115.15,-3674.9998
20552.9261,-10282.372500000001,-4306.8925
20695.790800000002,-9752.7113,-4928.8815
20924.3043,-9475.427300000001,-5534.006200000001
21294.9961,-9400.9444,-6120.9187
21856.5658,-9481.9306,-6688.0629
22644.4764,-9660.2279,-7235.0801
23674.0229,-9881.831400000001,-7761.7747
24951.8531,-10094.277600000001,-8266.168800000001
26472.1022,-10237.851400000001,-8747.0414
28216.9565,-10264.16,-9212.533000000001
30166.6957,-10096.395900000001,-9666.120200000001
32266.257800000003,-9665.4521,-10120.8243
34458.8523,-8872.235700000001,-10599.047
36685.3104,-7505.5751,-11133.7649
38861.1521,-5047.2272,-11782.01
40896.5739,1084.5728000000001,-11994.4982
42709.9587,11155.499,18.919
44194.3297,7679.439,6932.5038
45363.6564,4515.5819,8262.4024
46073.1587,1911.2445,8870.2968
46372.16,-608.6052000000001,9044.6525
46233.4012,-3021.9741000000004,9036.003700000001
45683.7477,-5298.461,8922.9019
44761.1442,-7447.4928,8749.5088
43517.2394,-9455.375600000001,8531.4575
42001.8814,-11320.9716,8290.1118
40259.4492,-13052.4583,8033.9916
38323.132900000004,-14670.5794,7771.2761
36208.6604,-16197.4208,7501.4862
33920.7061,-17643.4366,7232.112800000001
31455.4972,-19019.6722,6957.6741
28799.559100000002,-20326.402400000003,6675.619000000001
-24205.7844,-20222.236100000002,3380.0962
-26650.746900000002,-19611.5394,3301.0952
-29126.0754,-18939.7307,3209.6389000000004
-31619.0561,-18156.396,3101.9146
-34097.236600000004,-17215.4919,2971.9735
-36513.4927,-16078.2873,2817.4881
-38792.6171,-14714.5671,2633.8696
-40843.7738,-13136.542300000001,2418.4757
-42601.9239,-11382.386900000001,2173.1809000000003
-44020.7853,-9507.897,1897.3690000000001
-45077.1053,-7564.285000000001,1608.2888
-45779.5377,-5632.0587000000005,1268.4111
40792.993800000004,198.5247,-12086.5157
43251.5114,9774.7255,-4663.1493
45487.3666,9192.1286,-1333.8673000000001
47423.148,7524.7164,191.3382
48989.502,5506.2156,1149.0814
50145.689900000005,3293.8391,1851.095
50867.9712,933.1509000000001,2406.6326
51138.5186,-1433.7282,2913.8173
50982.763,-3869.9224000000004,3250.4105
50417.979900000006,-6248.3734,3537.4652
49473.0527,-8571.1784,3747.5426
48181.3694,-10820.464600000001,3880.7993
46566.688500000004,-12991.8726,3957.0128
44645.608,-15082.659000000001,3981.7658
42427.829600000005,-17090.7954,3964.7265
39919.0426,-19009.8489,3911.7664
37118.419,-20826.757100000003,3832.4399000000003
-22811.9565,-24386.543400000002,-1219.5683000000001
-26059.8433,-23338.8429,-1600.1748
-29171.5835,-22166.3574,-1916.6503
-32123.0691,-20861.0322,-2153.3793
-34881.4645,-19421.820600000003,-2305.4903
-37418.4846,-17849.5232,-2363.9768
-39697.691900000005,-16155.610900000001,-2329.1497
-41689.865300000005,-14350.1684,-2204.5401
-43356.108400000005,-12454.0192,-1998.0264000000002
-44679.183600000004,-10508.0854,-1720.7511000000002
-45642.3766,-8552.3328,-1390.6539
-46259.8383,-6641.1066,-1013.0780000000001
-46567.1843,-4809.645,-612.8996000000001
-46613.0486,-3099.4516000000003,-200.5114
-46460.291300000004,-1474.7564,195.08610000000002
-46170.637800000004,55.243300000000005,81.52730000000001
-45807.369,-480.54330000000004,-1276.4821000000002
-45407.833600000005,-1928.9350000000002,-1819.6714000000002
-45004.3246,-3197.1409000000003,-2170.8017
-44550.5546,-4481.2065,-2587.4071
-44020.748700000004,-5819.6602,-2891.5814
-43374.3043,-7207.2308,-3161.599
-42548.4028,-8710.7703,-3421.9216
-41495.7044,-10273.011400000001,-3625.5057
-40178.4902,-11869.369400000001,-3792.7419
-38589.748100000004,-13460.541200000001,-3942.2335000000003
-36722.1293,-15018.168800000001,-4081.5898
-34580.2738,-16504.6264,-4222.6292
-32176.314300000002,-17887.2821,-4377.751
-29529.5098,-19136.0334,-4555.1784
-26668.167100000002,-20221.0387,-4760.651400000001
-23627.199800000002,-21119.361500000003,-4999.4052
-20443.504800000002,-21810.3577,-5266.6901
-17158.8771,-22275.872900000002,-5552.6203000000005
-13821.845200000002,-22500.3983,-5842.7669000000005
-10486.9208,-22472.6542,-6117.9686
-7214.581,-22191.327,-6354.859100000001
-4070.5642000000003,-21664.914500000003,-6531.7204
-1119.9563,-20917.8044,-6629.9163
1580.6522,-19990.2223,-6636.6457
3988.3524,-18938.1297,-6550.156800000001
6085.559700000001,-17826.253500000003,-6374.4132
7875.4354,-16716.883700000002,-6120.5169000000005
9382.2489,-15668.4374,-5805.3352
10651.199700000001,-14724.9532,-5445.3103
11730.628700000001,-13913.2837,-5051.2054
12666.628,-13249.4526,-4632.3598
13505.4061,-12747.5311,-4196.1394
14298.092700000001,-12413.6848,-3737.7949000000003
15092.421600000001,-12246.903900000001,-3261.1944000000003
15935.9688,-12242.729000000001,-2764.3311000000003
16879.8892,-12392.6097,-2250.5478000000003
17976.3594,-12673.4946,-1724.6643000000001
19266.9167,-13047.3353,-1192.2692
20784.486100000002,-13471.5527,-669.2138
22541.6794,-13884.870700000001,-173.64530000000002
24521.056200000003,-14228.918800000001,267.736
26691.912,-14454.4282,621.5753000000001
29001.2549,-14526.4397,843.5906
31390.7334,-14426.301500000001,854.0456
33811.009600000005,-14144.1983,481.78490000000005
36208.5518,-13645.076500000001,-689.6322
38552.2477,-12136.428,-4599.3419
40810.086200000005,651.5459000000001,-12126.532200000001
42981.9484,7561.406300000001,-8037.2713
44994.9346,7648.7942,-6007.9843
46812.867600000005,6583.3458,-4868.6836
48378.6129,5075.9921,-4057.8891000000003
49645.3214,3285.4765,-3374.1553000000004
50569.259900000005,1283.0710000000001,-2722.6001
51100.7592,-903.9568,-2076.2966
51233.242600000005,-3045.7677000000003,-1468.9972
50964.7868,-5363.389700000001,-1074.5609
50305.560600000004,-7681.9712,-657.0552
49258.2031,-10000.7947,-277.2421
47834.1417,-12296.2376,58.9528
46045.227,-14547.973300000001,344.62170000000003
43905.448000000004,-16739.7917,581.1762
41427.583600000005,-18864.8781,763.7526
38602.622800000005,-20901.9931,897.6183000000001
-28127.043100000003,-25294.611100000002,-2443.4524
-31585.9974,-23691.7467,-2646.3782
-34730.8628,-21949.3011,-2784.0077
-37537.039600000004,-20091.8164,-2854.6599
-39985.1483,-18151.0687,-2856.7591
-42062.9901,-16156.4797,-2783.0472
-43773.3977,-14150.3606,-2635.8225
-45120.0481,-12147.7931,-2419.127
-46099.916000000005,-10188.3063,-2134.4939
-46737.3389,-8313.0249,-1793.3996000000002
-47074.3269,-6554.892400000001,-1406.2624
-47153.0253,-4938.8787,-989.9455
-47037.004400000005,-3468.6746000000003,-595.4099
-46784.907900000006,-2204.9441,-8.826600000000001
-46462.105500000005,-915.0092000000001,271.2344
-46140.8389,241.9017,37.012100000000004
-38422.4487,-19817.7809,1076.0636
-35680.9737,-21860.330100000003,868.8887000000001
-32532.469200000003,-23811.489100000003,648.2624000000001
-29001.4386,-25622.6114,419.18980000000005
-25112.2723,-27260.3568,184.1647
-20887.5949,-28687.989,-55.073
-16356.2235,-29850.6853,-302.7126
-11577.9511,-30703.716800000002,-561.9024000000001
-6619.1592,-31203.640000000003,-834.0160000000001
-1567.7752,-31323.8999,-1125.9801
3487.4950000000003,-31046.6843,-1446.4926
8440.2215,-30369.7454,-1803.0885
13194.238500000001,-29314.5069,-2202.4194
17652.3457,-27913.3479,-2647.9428000000003
21731.766,-26223.4097,-3139.1038000000003
25372.5492,-24314.2638,-3674.3412000000003
28536.5625,-22264.594500000003,-4251.2841
31217.1048,-20157.5106,-4862.8481
33436.304000000004,-18066.836600000002,-5503.8589
35237.678400000004,-16054.123300000001,-6166.252100000001
36682.207500000004,-14158.4932,-6837.6003
37833.3211,-12402.7639,-7510.397400000001
38753.959200000005,-10791.639500000001,-8169.6383000000005
39501.7635,-9316.0903,-8801.8724
40123.0784,-7954.083500000001,-9391.4914
40655.5591,-6677.9821,-9923.2811
41111.5227,-5450.9197,-10392.1039
41501.837700000004,-4262.556500000001,-10784.9292
41836.6789,-3066.9141,-11072.491100000001
42121.4432,-1854.1424000000002,-11261.5455
42362.225,-593.6718000000001,-11308.7032
42558.206900000005,759.846,-11174.0301
42683.108100000005,2373.2008,-10867.064
42730.888,4552.6052,-10104.4153
42659.5061,8056.1252,-7673.4668
42412.7664,10063.6613,5238.7061
41991.916600000004,407.2003,11638.8192
41345.5294,-3634.9115,11541.0453
40441.8465,-6084.2474,11159.405
39285.3868,-7994.217100000001,10770.8687
37900.332800000004,-9605.5592,10382.194800000001
36324.3144,-11002.4732,9993.9734
34606.0354,-12213.0274,9593.7579
32791.9049,-13266.5921,9179.5314
30918.362500000003,-14202.845000000001,8744.9643
29004.7058,-15053.1355,8291.6018
27055.106,-15852.7675,7821.6822
25061.702800000003,-16628.0373,7338.9224
23008.6996,-17392.997900000002,6852.5279
20873.471400000002,-18156.222700000002,6372.796200000001
18639.682500000003,-18911.659600000003,5910.5113
16293.873500000002,-19650.218100000002,5472.6893
13827.1056,-20359.4657,5068.1319
11238.1661,-21023.4396,4703.505
-22593.086600000002,-21576.1394,3133.3881
-25578.1577,-20810.7687,3149.0924
-28440.7197,-19929.9438,3161.5859
-31173.929200000002,-18943.5324,3163.1054000000004
-33766.987,-17841.9827,3141.5376
-36191.904,-16625.4664,3083.7048
-38429.3289,-15290.751600000001,2982.4444000000003
-40439.894700000004,-13838.258100000001,2835.0272
-42179.403600000005,-12280.3786,2636.4382
-43607.8186,-10655.751600000001,2385.5471000000002
-44709.1082,-9003.9289,2085.7264
-45481.821200000006,-7383.404600000001,1742.1061000000002
-45956.1019,-5860.474200000001,1334.8811
-46189.1751,-4407.4389,868.0579
-46210.5645,-3199.904,555.5218
-46121.8527,-2093.5625,27.807100000000002
-45986.4911,-1212.8121,-466.93550000000005
-45852.728,-605.0385,-1009.6376
-45724.9591,-1084.6042,-1361.0695
-45630.4818,-2518.4732,452.5839
-45560.835600000006,-3220.7634000000003,1355.9125000000001
-45483.2326,-4112.1463,1849.8699000000001
-45349.1295,-5177.1162,2213.3161
-45113.5409,-6424.2666,2413.9371
-44724.5964,-7791.4097,2549.9747
-44143.435600000004,-9276.970000000001,2632.5255
-43347.6981,-10866.045100000001,2634.0578
-42302.888,-12543.359,2568.8512
-40984.451,-14281.7433,2449.9149
-39380.0187,-16063.0432,2283.696
-37466.584800000004,-17869.1014,2080.6589
-35229.455,-19672.2232,1852.9427
-32651.9442,-21451.9745,1606.7231000000002
-29712.9051,-23166.1652,1350.0811
-26410.5148,-24768.198500000002,1091.9606
-22747.506800000003,-26206.046400000003,831.4553000000001
-18744.7442,-27410.7202,564.9688
-14457.4853,-28317.484200000003,285.6958
-9957.5592,-28869.6113,-17.2991
-5343.195000000001,-29020.3829,-356.3227
-727.1618000000001,-28752.895500000002,-741.969
3774.112,-28070.126500000002,-1184.3331
8049.7739,-27001.3591,-1688.1428
11998.8058,-25597.8832,-2260.053
15540.1578,-23932.7408,-2893.7613
18622.6703,-22091.7094,-3582.6069
21223.02,-20168.8014,-4314.7847
23352.8103,-18255.226000000002,-5074.0663
25052.666100000002,-16432.8679,-5843.8271
26387.946500000002,-14761.7085,-6602.968800000001
27436.7271,-13280.9477,-7339.955400000001
28278.612800000003,-12007.042000000001,-8040.3640000000005
28992.155000000002,-10939.3215,-8697.6622
29651.043700000002,-10061.1262,-9308.7944
30314.4042,-9338.039,-9873.019900000001
31027.0537,-8732.9354,-10390.8543
31824.7026,-8198.8762,-10858.154400000001
32723.856300000003,-7688.742,-11270.209
33728.3926,-7155.2246000000005,-11621.017600000001
34839.212400000004,-6550.7277,-11902.026800000001
36033.2687,-5783.2605,-12137.6548
37271.1662,-4832.047500000001,-12313.530400000001
38523.076700000005,-3635.4404,-12394.212500000001
39766.4073,-1847.6136000000001,-12323.053100000001
40911.979,759.1940000000001,-11975.0468
41866.869,6244.9889,-9806.0956
42653.218100000006,9824.5624,5250.3431
43131.03,3531.5563,10431.5804
43321.803100000005,4.6296,11018.2376
43177.9282,-2539.7497000000003,11000.279400000001
42694.5607,-4738.5187000000005,10793.7191
41891.8887,-6717.878500000001,10500.7366
40807.243,-8527.536,10150.2296
39478.7067,-10188.189900000001,9757.863500000001
37940.9424,-11714.9585,9339.1376
36225.1321,-13128.045900000001,8905.049
34353.1512,-14443.021900000002,8470.4294
32338.8606,-15680.3507,8036.3847000000005
30189.246900000002,-16850.7112,7614.8579
27904.0661,-17958.503,7211.009300000001
25481.631400000002,-19005.1942,6824.1771
22919.785600000003,-19986.0525,6455.134800000001
20223.1683,-20891.8846,6099.6903
17395.9006,-21710.712600000003,5760.308300000001
14448.166700000002,-22429.4978,5437.860000000001
-19935.027000000002,-21567.7663,4043.5222000000003
-22659.667400000002,-20879.6898,4128.8899
-25310.578700000002,-20149.5479,4215.9762
-27902.3525,-19367.239,4293.8475
-30440.695600000003,-18512.8259,4344.731400000001
-32915.4721,-17556.169400000002,4355.644
-35299.514200000005,-16474.088,4314.0572
